unique(rios_data_token2it$it_tokens_2w),dei_related
anonymous response,FALSE
system clickers,FALSE
reduce student,FALSE
material including,FALSE
including reading,FALSE
reading interactive,TRUE
interactive discussion,TRUE
computer work,FALSE
inclusive atmosphere,TRUE
distinct knowledge,FALSE
knowledge strengths,TRUE
modules make,FALSE
make use,FALSE
genome browser,FALSE
browser students,TRUE
can watch,FALSE
watch videos,FALSE
explain concepts,FALSE
explain use,FALSE
bioinformatics tool,FALSE
module also,FALSE
short readings,FALSE
explain key,FALSE
key terms,FALSE
visually explore,TRUE
explore dna,FALSE
dna sequence,FALSE
genomic features,FALSE
study gene,FALSE
often used,FALSE
based cooperative,TRUE
cooperative approach,TRUE
understand eukaryotic,FALSE
eukaryotic gene,FALSE
gene model,FALSE
module six,FALSE
classrooms instructors,FALSE
instructors work,FALSE
work closely,FALSE
students meet,TRUE
modules also,FALSE
important bioinformatics,FALSE
bioinformatics research,FALSE
research tool,FALSE
pedagogical tool,FALSE
ucsc genome,FALSE
gep ucsc,FALSE
browser mirror,FALSE
publicly available,TRUE
modules provide,FALSE
provide training,FALSE
available tools,FALSE
understand complex,FALSE
complex biological,FALSE
biological phenomena,TRUE
also train,FALSE
train students,TRUE
based research,FALSE
experience involving,FALSE
involving gene,FALSE
gene annotation,FALSE
year colleges,FALSE
colleges universities,FALSE
lesson reviews,TRUE
reviews knowledge,TRUE
noncovalent forces,FALSE
previous courses,FALSE
knowledge differently,FALSE
differently therefore,FALSE
binding site,FALSE
appropriate interaction,TRUE
chosen binding,FALSE
successful outcome,FALSE
includes interpretation,FALSE
diagrams creating,FALSE
resource examines,FALSE
using genetic,FALSE
genetic technologies,FALSE
valuable element,TRUE
discussions indeed,FALSE
learners approached,FALSE
single point,FALSE
examining multiple,FALSE
multiple viewpoints,FALSE
particular sample,TRUE
sample compiled,FALSE
compiled data,FALSE
year medical,FALSE
medical students,TRUE
professional focus,FALSE
focus might,FALSE
relatively homogenous,FALSE
homogenous group,FALSE
group however,FALSE
still revealed,FALSE
complex issues,FALSE
also seen,FALSE
discussion cases,FALSE
cases importantly,FALSE
case collection,FALSE
collection also,FALSE
also addresses,TRUE
addresses racial,TRUE
precision medicine,FALSE
medicine based,FALSE
genetic predisposition,TRUE
predisposition versus,TRUE
versus health,TRUE
care decisions,FALSE
decisions based,FALSE
racial categorization,TRUE
class assignments,TRUE
completed independently,FALSE
group completion,FALSE
use open,FALSE
access software,TRUE
software programs,FALSE
programs available,FALSE
free download,FALSE
institutional desktop,FALSE
desktop computers,FALSE
computers thus,FALSE
thus avoiding,FALSE
avoiding disadvantaging,TRUE
disadvantaging students,TRUE
lessons focus,FALSE
incorporating visual,TRUE
offering activities,FALSE
framing story,FALSE
story used,FALSE
weight loss,FALSE
loss drugs,FALSE
drugs provides,FALSE
body image,FALSE
image issues,FALSE
supplemental application,TRUE
application question,FALSE
cyanide gas,FALSE
gas exposure,FALSE
exposure offers,FALSE
environmental social,TRUE
design allows,FALSE
ways individual,TRUE
individual self,TRUE
paced homework,FALSE
homework clicker,FALSE
questions peer,FALSE
discussion data,FALSE
graphing clicker,FALSE
stakes learning,FALSE
learning opportunity,TRUE
helps teachers,TRUE
identify misconceptions,TRUE
generate class,FALSE
address misconceptions,TRUE
misconceptions students,TRUE
heterogeneous learning,FALSE
learning teams,TRUE
encourage cooperative,TRUE
setting instead,FALSE
setting specifically,FALSE
inclusive format,TRUE
strategies increase,FALSE
courses including,FALSE
lesson works,FALSE
specific laboratory,FALSE
students participate,TRUE
experimental setup,TRUE
learning types,FALSE
types within,FALSE
activity instructions,FALSE
print form,FALSE
supporting material,FALSE
students set,TRUE
experiment students,TRUE
partner giving,TRUE
uses groups,FALSE
pogil method,FALSE
specific role,FALSE
presenter explained,FALSE
roles rotate,FALSE
rotate weekly,FALSE
structure encourages,TRUE
role rather,FALSE
predominant group,TRUE
group might,FALSE
might unconsciously,TRUE
unconsciously restrict,TRUE
modules represent,FALSE
represent learner,FALSE
learner center,FALSE
center instruction,FALSE
instruction students,TRUE
assignment prompt,TRUE
review outside,FALSE
student time,FALSE
new work,FALSE
previously developed,FALSE
developed knowledge,FALSE
frame questions,FALSE
questions individual,TRUE
individual students,TRUE
students small,TRUE
initial read,FALSE
reading another,FALSE
written responses,FALSE
answers encouraging,TRUE
material aligns,FALSE
teaching described,FALSE
teaching innovation,FALSE
backgrounds learning,TRUE
also prompt,FALSE
prompt thought,FALSE
discussion around,FALSE
around issues,FALSE
bioinformatics utilities,FALSE
utilities chosen,FALSE
data excerpts,FALSE
excerpts can,FALSE
include authors,FALSE
various nationalities,FALSE
nationalities working,FALSE
general looking,FALSE
published works,FALSE
works chosen,FALSE
chosen provides,FALSE
entry point,FALSE
latter point,FALSE
reflection prompt,FALSE
strategies provided,FALSE
rgs encourage,TRUE
discussion class,FALSE
rg discussions,FALSE
discussions one,FALSE
peer moderator,TRUE
safe learning,FALSE
contribute ideas,FALSE
future sessions,FALSE
rg structure,FALSE
structure can,FALSE
home group,FALSE
cure developed,FALSE
laboratory lesson,FALSE
community college,TRUE
college population,FALSE
population courses,FALSE
courses implementing,TRUE
year undergraduate,FALSE
students majoring,TRUE
science fields,FALSE
fields implementation,TRUE
century college,FALSE
college importantly,FALSE
inherent cultural,TRUE
diversity particularly,TRUE
college student,FALSE
student population,FALSE
population engaging,TRUE
engaging community,TRUE
benefit students,TRUE
four year,FALSE
year stem,FALSE
several research,FALSE
research programs,FALSE
programs targeting,FALSE
targeting community,TRUE
competency based,FALSE
higher education,FALSE
still relatively,FALSE
relatively uncommon,FALSE
primary original,FALSE
large scale,FALSE
provides according,FALSE
american association,TRUE
million students,TRUE
college accounting,FALSE
stem undergraduate,FALSE
students attended,TRUE
enrollment numbers,TRUE
numbers underscore,TRUE
increasing impact,TRUE
undergraduate education,FALSE
states community,TRUE
vary greatly,FALSE
ethnicity according,TRUE
average age,FALSE
receive pell,TRUE
pell grants,TRUE
college approximately,FALSE
no previous,FALSE
also varieties,FALSE
specific activities,FALSE
group hypotheses,FALSE
scientific experimentation,TRUE
ideal experimental,TRUE
feasibility specifically,FALSE
obtaining soil,FALSE
soil samples,FALSE
access discussion,TRUE
timely importance,FALSE
greater community,TRUE
addition pedagogical,TRUE
demonstrations videos,FALSE
activities mini,FALSE
lectures worksheets,FALSE
aids student,FALSE
members research,TRUE
combine knowledge,FALSE
activities however,FALSE
choose certain,FALSE
certain tasks,FALSE
tasks based,FALSE
activities engages,TRUE
find wounding,FALSE
others excel,FALSE
determining drug,FALSE
drug concentrations,FALSE
making needed,TRUE
needed dilutions,TRUE
major assessment,TRUE
individual written,TRUE
written report,FALSE
scientific paper,FALSE
testing anxiety,TRUE
answering clicker,FALSE
incorporates multiple,FALSE
method including,FALSE
including participating,TRUE
discussions drawing,FALSE
drawing graphs,FALSE
sharing stories,TRUE
field dr,FALSE
dr shizuka,FALSE
shizuka highlights,FALSE
make key,FALSE
key contributions,FALSE
questions hypotheses,FALSE
design moreover,FALSE
narrative contradicts,FALSE
research follows,FALSE
predetermined path,FALSE
fact dr,FALSE
research team,TRUE
team began,TRUE
unexpected observations,FALSE
students achieve,TRUE
class instructor,FALSE
instructor presented,FALSE
presented hmms,FALSE
ways graphically,FALSE
graphically mathematically,FALSE
truman students,TRUE
discussion group,FALSE
students co,TRUE
co majoring,FALSE
includes mixed,FALSE
strategies visual,TRUE
visual slides,TRUE
slides aural,FALSE
aural textual,FALSE
textual discussion,FALSE
diagrammatically presented,FALSE
presented information,FALSE
may form,FALSE
mixed ability,FALSE
promote peer,TRUE
ensured inclusion,TRUE
undergraduate participants,TRUE
open discussions,FALSE
outreach event,TRUE
offer ideas,FALSE
ideas additionally,TRUE
participants respectfully,TRUE
respectfully weighed,TRUE
group collectively,FALSE
collectively moved,FALSE
moved towards,FALSE
towards construction,FALSE
outreach materials,TRUE
ensured diversity,TRUE
outreach program,TRUE
developing outreach,TRUE
outreach activities,TRUE
optimally foster,TRUE
kindergartners irrespective,TRUE
maturity level,FALSE
level cognition,FALSE
analogies encourages,TRUE
making toast,FALSE
toast example,FALSE
food choices,FALSE
toast including,FALSE
including dietary,FALSE
dietary restrictions,FALSE
toast assessing,FALSE
share experiences,FALSE
experiences important,FALSE
students assigned,TRUE
daily task,FALSE
bioinformatics workflow,FALSE
workflow chose,FALSE
chose processes,FALSE
processes ranging,FALSE
baling hay,FALSE
hay finally,FALSE
genomics analogies,FALSE
models allowing,FALSE
allowing visually,TRUE
blind students,TRUE
gene sequencing,FALSE
similarly developed,FALSE
encourage inclusivity,TRUE
teams compete,TRUE
another encouraging,TRUE
encouraging collaboration,TRUE
activity may,FALSE
supportive community,TRUE
learning within,FALSE
actively working,TRUE
science writing,FALSE
writing workshop,FALSE
contribute many,FALSE
peer context,FALSE
immediately put,FALSE
not recognize,FALSE
first asked,FALSE
results formula,FALSE
formula provides,FALSE
provides scaffolding,FALSE
lead students,TRUE
threatening manner,FALSE
manner making,FALSE
step finally,FALSE
color coding,TRUE
coding exercise,FALSE
formula assists,FALSE
assists students,TRUE
better understand,FALSE
good results,FALSE
results paragraph,FALSE
final product,FALSE
product must,FALSE
consensus product,FALSE
student must,FALSE
student acknowledges,FALSE
ground rules,FALSE
teams turn,TRUE
reports invariably,FALSE
invariably student,FALSE
teams discover,TRUE
given task,FALSE
task within,FALSE
investigate open,FALSE
open research,FALSE
includes animations,FALSE
animations diagrams,FALSE
verbal descriptions,FALSE
answer clicker,FALSE
individually discuss,TRUE
using active,TRUE
decrease drop,FALSE
biology activities,FALSE
weekly activity,FALSE
student individually,TRUE
individually completing,TRUE
completing separate,FALSE
separate portions,FALSE
activity quickly,FALSE
help ensure,FALSE
student understands,FALSE
strongly suggest,FALSE
individually writes,TRUE
final assessment,TRUE
laboratory report,FALSE
report spatial,FALSE
spatial skills,FALSE
unfortunately studies,TRUE
also shown,FALSE
gender gap,TRUE
skills assessments,TRUE
skills competency,FALSE
competency can,FALSE
can increase,FALSE
activities presented,FALSE
d structure,FALSE
molecular models,FALSE
proteins can,FALSE
d printed,FALSE
benefits students,TRUE
spatial perception,FALSE
ph pka,FALSE
pka concept,FALSE
mathematical solution,FALSE
never built,FALSE
scaffold around,FALSE
ph thus,FALSE
thus facilitating,FALSE
facilitating transfer,TRUE
transfer unnecessary,TRUE
unnecessary jargon,FALSE
jargon chemical,FALSE
chemical names,FALSE
support inclusion,TRUE
instruction elements,TRUE
elements support,TRUE
support engagement,TRUE
engagement student,TRUE
student appropriate,FALSE
lesson addresses,TRUE
addresses diversity,TRUE
least five,FALSE
five ways,FALSE
using volunteer,FALSE
volunteer response,FALSE
lesson accommodates,TRUE
student selected,FALSE
groups formed,FALSE
randomly also,FALSE
also lets,FALSE
varying expertise,FALSE
not normally,FALSE
normally choose,FALSE
mutation affects,FALSE
affects protein,FALSE
protein sequence,FALSE
inextricably coupled,FALSE
diversity dna,TRUE
sequence changes,FALSE
changes leading,FALSE
changes via,FALSE
central dogma,FALSE
also promotes,TRUE
gene sequence,FALSE
analysis rather,FALSE
student working,FALSE
gene selected,FALSE
show case,FALSE
case genetic,FALSE
draw broad,FALSE
broad conclusions,FALSE
differences resulting,TRUE
related types,FALSE
mutations finally,FALSE
example used,FALSE
first class,FALSE
genetic basis,FALSE
human earwax,TRUE
earwax type,FALSE
type provokes,FALSE
provokes questions,FALSE
genetic differences,TRUE
potential forces,FALSE
forces promoting,FALSE
activity features,FALSE
features components,FALSE
access several,TRUE
several learning,FALSE
textbook chapter,FALSE
article along,TRUE
associated questions,FALSE
questions require,FALSE
read write,FALSE
write see,FALSE
see http,FALSE
http vark,FALSE
video tutor,FALSE
tutor text,FALSE
lecture figures,FALSE
figures supporting,FALSE
provide visual,TRUE
radiolab story,FALSE
discussions incorporate,FALSE
incorporate auditory,TRUE
auditory delivery,TRUE
material since,FALSE
must come,FALSE
case questions,FALSE
moving learning,FALSE
learning forward,FALSE
forward within,FALSE
can actively,TRUE
class format,FALSE
format provides,FALSE
convincing additionally,TRUE
apply abstract,FALSE
abstract knowledge,FALSE
world management,TRUE
management scenario,TRUE
scenario students,TRUE
students collaborate,TRUE
figure interpretation,FALSE
modify ideas,FALSE
ideas based,FALSE
feedback cutthroat,FALSE
cutthroat trout,FALSE
invite strong,TRUE
american west,TRUE
west cutthroat,FALSE
trout conservation,FALSE
affects everything,FALSE
recreational access,TRUE
water quality,FALSE
quality downstream,FALSE
material using,FALSE
modalities reading,FALSE
reading writing,FALSE
writing discussing,FALSE
brainstorming session,FALSE
male characteristics,TRUE
familiar topic,FALSE
topic without,FALSE
without limits,TRUE
study addresses,TRUE
addresses one,TRUE
one example,FALSE
gender identity,TRUE
sexual determination,TRUE
starting point,TRUE
discuss diversity,TRUE
relevance beyond,FALSE
makes transparent,TRUE
real diversity,TRUE
increasing students,TRUE
students awareness,TRUE
awareness empathy,TRUE
sensitivity towards,TRUE
inquiry project,FALSE
project supports,FALSE
supports different,FALSE
different modes,FALSE
class mini,FALSE
lectures instructor,FALSE
discussions clicker,FALSE
individual research,TRUE
online collaborative,TRUE
calibrated peer,FALSE
online group,FALSE
discussions provide,FALSE
balance major,FALSE
major gender,TRUE
gender graduation,TRUE
graduation year,FALSE
self describe,FALSE
following prompt,FALSE
widget factory,FALSE
factory rate,FALSE
following roles,FALSE
roles ceo,FALSE
ceo widget,FALSE
widget designer,FALSE
designer marketing,FALSE
marketing guy,FALSE
widget fabricator,FALSE
help compose,FALSE
compose balanced,FALSE
balanced teams,TRUE
teams students,TRUE
students typically,TRUE
typically work,FALSE
module accommodate,FALSE
styles pre,FALSE
class materials,FALSE
materials include,FALSE
include readings,FALSE
